,DE_load,DK_load,HU_load,IT_load,NL_load,PO_load,SE_load,SP_load,UK_load,label,SP_gen,UK_gen,DE_gen,DK_gen,HU_gen,SE_gen,IT_gen,PO_gen,NL_gen
2022-02-03 02:00:00,214032.0,3661.0,19462.0,26432.0,42589.0,18999.0,18862.0,23806.0,1276.0,UK,5852.0,1976.0,106508.0,2568.0,1632.0,12424.0,8217.0,2132.0,11494.0
2022-02-03 03:00:00,221718.0,3900.0,20303.0,28267.0,42964.0,19722.0,19616.0,24395.0,1232.0,UK,5799.0,2090.0,104031.0,2557.0,1585.0,12418.0,7557.0,2129.0,11619.0
2022-02-03 04:00:00,236223.0,4464.0,22250.0,33506.0,45314.0,22008.0,21284.0,26955.0,1196.0,UK,5630.0,2154.0,103890.0,2748.0,1556.0,12867.0,6852.0,2216.0,12220.0
2022-02-03 05:00:00,265165.0,5056.0,25093.0,39500.0,50921.0,23654.0,22667.0,31185.0,1206.0,UK,7164.0,2436.0,111375.0,3285.0,1577.0,12988.0,8032.0,2226.0,12988.0
2022-02-03 06:00:00,285795.0,5192.0,25640.0,43670.0,57871.0,24668.0,22743.0,33252.0,1281.0,UK,8449.0,2590.0,120418.0,3673.0,1809.0,12975.0,11606.0,2353.0,12836.0
2022-02-03 07:00:00,293396.0,5246.0,24776.0,45184.0,61659.0,24956.0,22762.0,33652.0,1609.0,UK,10129.0,2740.0,127936.0,4144.0,3457.0,12982.0,14542.0,2653.0,13172.0
2022-02-03 08:00:00,294398.0,5328.0,23913.0,44562.0,62966.0,24771.0,22762.0,33645.0,2049.0,UK,11617.0,2612.0,130026.0,4241.0,4970.0,13023.0,16216.0,2770.0,13872.0
2022-02-03 09:00:00,296094.0,5315.0,23153.0,43203.0,62757.0,25033.0,22687.0,33036.0,2169.0,UK,12607.0,2800.0,134884.0,4288.0,5811.0,13121.0,16390.0,3014.0,13697.0
2022-02-03 10:00:00,300380.0,5242.0,22933.0,40509.0,62236.0,24937.0,22553.0,32709.0,2227.0,UK,13042.0,2998.0,137002.0,4438.0,6191.0,13286.0,15413.0,3149.0,12126.0
2022-02-03 11:00:00,298697.0,5227.0,23143.0,40156.0,61487.0,25196.0,22438.0,32339.0,2201.0,UK,13433.0,3236.0,134374.0,4341.0,5971.0,13489.0,14361.0,3170.0,11046.0
2022-02-03 12:00:00,291592.0,5116.0,23229.0,41276.0,61208.0,24886.0,22377.0,31871.0,2195.0,UK,14146.0,3382.0,123983.0,4034.0,5054.0,13574.0,12476.0,2815.0,10402.0
2022-02-03 13:00:00,288728.0,4983.0,23857.0,41822.0,60816.0,24804.0,22433.0,31332.0,2250.0,UK,13593.0,3390.0,114590.0,3750.0,3773.0,13736.0,9806.0,2570.0,10169.0
2022-02-03 14:00:00,286237.0,5028.0,24745.0,42010.0,61284.0,24777.0,22567.0,31126.0,2141.0,UK,11218.0,3788.0,108827.0,3474.0,2022.0,13930.0,7797.0,2613.0,9495.0
2022-02-03 15:00:00,285243.0,5384.0,25750.0,43573.0,62455.0,25347.0,23050.0,31194.0,2124.0,UK,9565.0,3736.0,107358.0,3487.0,931.0,14263.0,7650.0,2925.0,8730.0
2022-02-03 16:00:00,293408.0,5240.0,26687.0,44952.0,65222.0,25133.0,22782.0,32020.0,2171.0,UK,8655.0,3035.0,112716.0,3487.0,950.0,14276.0,8676.0,3241.0,8489.0
2022-02-03 17:00:00,293209.0,4913.0,26724.0,44323.0,63533.0,24992.0,22112.0,33949.0,2359.0,UK,9421.0,2246.0,112613.0,3354.0,1106.0,14209.0,7812.0,3228.0,8400.0
2022-02-03 18:00:00,285554.0,4646.0,26310.0,41833.0,61360.0,24287.0,21200.0,34798.0,2575.0,UK,9693.0,1906.0,105613.0,3325.0,1321.0,13904.0,6463.0,2776.0,7984.0
2022-02-03 19:00:00,269084.0,4389.0,25483.0,38623.0,58017.0,22853.0,20340.0,33740.0,2456.0,UK,8378.0,1656.0,103175.0,3378.0,1362.0,13868.0,5026.0,2763.0,7906.0
2022-02-03 20:00:00,254801.0,4094.0,24385.0,34778.0,54271.0,21387.0,19261.0,30945.0,2340.0,DK,6978.0,1620.0,104529.0,3467.0,1281.0,13347.0,4853.0,2524.0,9900.0
2022-02-03 21:00:00,240523.0,3808.0,23479.0,31346.0,50438.0,20184.0,18196.0,27895.0,2188.0,DK,6762.0,1393.0,104340.0,3475.0,1323.0,12980.0,4963.0,2479.0,10645.0
2022-02-03 22:00:00,226086.0,3590.0,22440.0,28582.0,47622.0,19138.0,17740.0,26565.0,1938.0,DK,6866.0,1023.0,108323.0,3517.0,1333.0,12729.0,5605.0,2443.0,11924.0
2022-02-03 23:00:00,212183.0,3476.0,21122.0,27102.0,45608.0,18522.0,17425.0,24954.0,1700.0,DK,6879.0,1067.0,111569.0,3640.0,1439.0,12815.0,6773.0,2391.0,13563.0
2022-02-04 00:00:00,207419.0,3384.0,20189.0,26185.0,44406.0,18236.0,17138.0,23929.0,1480.0,DK,7337.0,1320.0,117121.0,4189.0,1454.0,12968.0,6918.0,2334.0,14689.0
2022-02-04 01:00:00,206202.0,3401.0,19522.0,25727.0,43599.0,18147.0,17010.0,23443.0,1318.0,DK,7718.0,1304.0,120618.0,4559.0,1532.0,13130.0,7072.0,2213.0,15568.0
2022-02-04 02:00:00,209143.0,3456.0,19393.0,26237.0,43216.0,18550.0,17087.0,23338.0,1326.0,DK,7810.0,1364.0,122346.0,5113.0,1398.0,13494.0,7402.0,2254.0,16008.0
2022-02-04 03:00:00,215483.0,3659.0,20169.0,28343.0,43456.0,19392.0,17926.0,24087.0,1274.0,DK,7788.0,1458.0,123404.0,5410.0,1303.0,14012.0,7481.0,2262.0,16303.0
2022-02-04 04:00:00,231160.0,4275.0,22023.0,33900.0,45637.0,21790.0,19546.0,26566.0,1243.0,DK,7193.0,1306.0,127341.0,5602.0,1100.0,14769.0,7526.0,2275.0,16426.0
2022-02-04 05:00:00,262796.0,4939.0,25013.0,39654.0,50766.0,23559.0,20887.0,30749.0,1241.0,DK,7375.0,1452.0,140618.0,5691.0,1024.0,15201.0,9515.0,2285.0,16472.0
2022-02-04 06:00:00,282356.0,5152.0,25725.0,43911.0,57002.0,24577.0,21096.0,32738.0,1309.0,UK,8533.0,1410.0,152380.0,5215.0,1234.0,15477.0,11769.0,2698.0,16440.0
2022-02-04 07:00:00,290496.0,5193.0,25562.0,44933.0,60448.0,25012.0,21194.0,33269.0,1625.0,UK,9853.0,1625.0,159984.0,4492.0,1940.0,16023.0,12726.0,3109.0,16574.0
2022-02-04 08:00:00,292937.0,5281.0,24739.0,44419.0,60696.0,25063.0,20677.0,33305.0,2052.0,UK,10466.0,1806.0,166780.0,3810.0,3239.0,16200.0,13564.0,3276.0,16854.0
2022-02-04 09:00:00,293451.0,5242.0,23825.0,43873.0,59955.0,25334.0,20722.0,33147.0,2214.0,UK,11000.0,2432.0,176924.0,3775.0,4745.0,16301.0,13587.0,3358.0,16820.0
2022-02-04 10:00:00,299052.0,5169.0,23510.0,41187.0,59250.0,25387.0,20851.0,32992.0,2303.0,UK,11488.0,2342.0,189522.0,3832.0,5458.0,16078.0,12912.0,3430.0,16233.0
2022-02-04 11:00:00,298910.0,5110.0,23328.0,40737.0,59008.0,25451.0,20379.0,32774.0,2277.0,UK,11603.0,2788.0,200998.0,3522.0,5396.0,15826.0,12679.0,3388.0,16071.0
2022-02-04 12:00:00,290403.0,4993.0,23032.0,41546.0,60658.0,24979.0,20155.0,32279.0,2293.0,UK,11377.0,2940.0,201941.0,3257.0,4865.0,15380.0,11746.0,3177.0,16643.0
2022-02-04 13:00:00,286180.0,4875.0,23716.0,41991.0,61737.0,24632.0,20504.0,31711.0,2240.0,UK,11422.0,2612.0,196162.0,3288.0,3481.0,15309.0,11274.0,3301.0,15035.0
2022-02-04 14:00:00,284020.0,4882.0,24703.0,42154.0,61733.0,24561.0,20892.0,31377.0,2134.0,UK,10987.0,2642.0,188671.0,3257.0,1848.0,15170.0,9237.0,3956.0,14120.0
2022-02-04 15:00:00,285691.0,5239.0,25505.0,43341.0,62182.0,25046.0,20862.0,31211.0,2071.0,UK,10056.0,2284.0,183330.0,3605.0,884.0,15063.0,9040.0,4584.0,14422.0
2022-02-04 16:00:00,295904.0,5210.0,26096.0,44577.0,64901.0,24701.0,20371.0,31829.0,2083.0,UK,9396.0,2089.0,186687.0,3930.0,807.0,14907.0,10631.0,4914.0,14866.0
2022-02-04 17:00:00,295826.0,4789.0,25914.0,43955.0,62933.0,24336.0,19629.0,33352.0,2258.0,UK,10493.0,2367.0,189874.0,4197.0,813.0,14430.0,10345.0,5149.0,15504.0
2022-02-04 18:00:00,283290.0,4654.0,25427.0,41222.0,60267.0,23527.0,18937.0,33612.0,2517.0,DK,10060.0,1927.0,188207.0,4189.0,844.0,14142.0,8002.0,5599.0,15684.0
2022-02-04 19:00:00,265825.0,4492.0,24568.0,37909.0,57014.0,22127.0,18539.0,32734.0,2410.0,DK,9695.0,1601.0,197085.0,4290.0,837.0,14025.0,6618.0,5841.0,15645.0
2022-02-04 20:00:00,252771.0,4193.0,23766.0,34235.0,53819.0,20790.0,17789.0,30125.0,2275.0,DK,9174.0,1722.0,198385.0,4477.0,762.0,13584.0,6002.0,5627.0,16270.0
2022-02-04 21:00:00,242059.0,4079.0,23002.0,31145.0,50806.0,19568.0,17155.0,27680.0,2080.0,DK,9415.0,1726.0,194888.0,4372.0,716.0,13422.0,5747.0,5820.0,16391.0
2022-02-04 22:00:00,227809.0,3958.0,21914.0,28624.0,48458.0,18519.0,16951.0,26653.0,1873.0,DK,8968.0,1846.0,190504.0,4259.0,702.0,13512.0,6120.0,5994.0,16335.0
2022-02-04 23:00:00,215802.0,3838.0,20664.0,26969.0,45875.0,17863.0,16408.0,25091.0,1649.0,UK,8569.0,2024.0,187133.0,4062.0,645.0,13299.0,5691.0,6215.0,16345.0
2022-02-05 00:00:00,210302.0,3775.0,19800.0,25853.0,44622.0,17424.0,16167.0,23753.0,1429.0,UK,9321.0,2356.0,185480.0,4276.0,768.0,13287.0,6031.0,6251.0,16176.0
2022-02-05 01:00:00,208810.0,3749.0,19131.0,25342.0,43307.0,17281.0,16164.0,22907.0,1266.0,UK,9632.0,2588.0,182767.0,4111.0,1050.0,13490.0,6186.0,6412.0,15894.0
2022-02-05 02:00:00,208063.0,3731.0,18730.0,25229.0,42634.0,17333.0,16239.0,22705.0,1237.0,UK,10187.0,2847.0,183072.0,4189.0,1178.0,13578.0,5342.0,6545.0,15450.0
2022-02-05 03:00:00,207310.0,3821.0,18985.0,26012.0,42509.0,17569.0,16380.0,22528.0,1171.0,UK,10031.0,2799.0,182612.0,4187.0,891.0,13535.0,4579.0,6533.0,14592.0
2022-02-05 04:00:00,207178.0,3932.0,19550.0,28862.0,43583.0,18432.0,16904.0,22976.0,1143.0,UK,10459.0,2851.0,180577.0,4289.0,799.0,13897.0,4753.0,6511.0,14326.0
2022-02-05 05:00:00,213897.0,4306.0,20885.0,31762.0,45241.0,19186.0,17270.0,24237.0,1101.0,UK,10794.0,2758.0,183746.0,4799.0,1164.0,14319.0,5808.0,6390.0,13441.0
2022-02-05 06:00:00,226090.0,4521.0,21729.0,34646.0,47793.0,20376.0,17945.0,25669.0,1112.0,UK,10485.0,2808.0,183877.0,4799.0,1980.0,14855.0,8302.0,6589.0,12431.0
2022-02-05 07:00:00,239670.0,4649.0,22136.0,36478.0,50120.0,21161.0,18454.0,28216.0,1238.0,UK,12487.0,3166.0,186873.0,5342.0,3167.0,15113.0,10483.0,6919.0,12068.0
2022-02-05 08:00:00,249188.0,4730.0,22083.0,35937.0,49327.0,21645.0,18652.0,29366.0,1445.0,UK,15794.0,3704.0,202442.0,5551.0,4093.0,14897.0,10640.0,7126.0,11820.0
2022-02-05 09:00:00,254056.0,4727.0,22046.0,34199.0,46946.0,22005.0,18792.0,29523.0,1664.0,UK,16658.0,4054.0,224358.0,5624.0,4618.0,14943.0,9955.0,7555.0,11852.0
2022-02-05 10:00:00,259015.0,4626.0,22213.0,32199.0,45784.0,21985.0,18519.0,29254.0,1904.0,UK,16869.0,4073.0,241488.0,5684.0,4612.0,14700.0,9769.0,7785.0,13166.0
2022-02-05 11:00:00,253200.0,4681.0,21930.0,29778.0,44706.0,21489.0,18206.0,29027.0,1992.0,UK,17953.0,4097.0,246426.0,5814.0,4690.0,14335.0,8570.0,7748.0,14442.0
2022-02-05 12:00:00,245917.0,4515.0,21216.0,29860.0,43760.0,20949.0,18008.0,28464.0,2040.0,UK,18201.0,4115.0,242531.0,5476.0,4641.0,14218.0,8099.0,7461.0,13540.0
2022-02-05 13:00:00,238734.0,4533.0,21266.0,30417.0,45585.0,20775.0,17900.0,27316.0,2059.0,UK,18247.0,4120.0,225312.0,5557.0,3617.0,14405.0,6930.0,6682.0,15730.0
2022-02-05 14:00:00,236715.0,4659.0,22011.0,31283.0,49550.0,21098.0,18581.0,26584.0,1975.0,UK,17961.0,3808.0,207759.0,5759.0,2246.0,15250.0,5446.0,6391.0,17282.0
2022-02-05 15:00:00,241608.0,5083.0,22995.0,34157.0,53435.0,22011.0,19124.0,26490.0,1908.0,UK,15089.0,3550.0,197889.0,6294.0,1321.0,15521.0,6242.0,6623.0,17196.0
2022-02-05 16:00:00,257430.0,5063.0,23872.0,37040.0,58150.0,21843.0,19114.0,27614.0,1898.0,UK,12620.0,3754.0,201877.0,6288.0,951.0,15469.0,8523.0,6590.0,17401.0
2022-02-05 17:00:00,261135.0,4804.0,23845.0,37642.0,57515.0,21606.0,18878.0,29785.0,2064.0,UK,13284.0,3601.0,207396.0,5978.0,838.0,15372.0,8661.0,6296.0,17419.0
2022-02-05 18:00:00,252154.0,4565.0,23637.0,35480.0,55341.0,20904.0,18221.0,30541.0,2286.0,DK,13360.0,3393.0,205388.0,5900.0,851.0,14441.0,6283.0,5920.0,17185.0
2022-02-05 19:00:00,237666.0,4330.0,22885.0,32649.0,52781.0,19682.0,17544.0,30358.0,2169.0,DK,12940.0,3022.0,204115.0,6069.0,836.0,13874.0,4956.0,5654.0,17132.0
2022-02-05 20:00:00,229815.0,4182.0,21918.0,30206.0,50250.0,18739.0,17108.0,28421.0,1968.0,DK,11874.0,2884.0,201380.0,6046.0,828.0,13478.0,4325.0,5764.0,17000.0
2022-02-05 21:00:00,223328.0,3967.0,20919.0,27716.0,48094.0,17616.0,16223.0,26522.0,1794.0,DK,11844.0,2504.0,201419.0,5960.0,794.0,13074.0,4066.0,5770.0,17034.0
2022-02-05 22:00:00,213296.0,3888.0,19963.0,25608.0,45680.0,16618.0,16149.0,24741.0,1646.0,DK,11440.0,2646.0,207472.0,5661.0,934.0,12987.0,4165.0,5851.0,17098.0
2022-02-05 23:00:00,204982.0,3721.0,19076.0,24381.0,43970.0,15966.0,15399.0,23138.0,1474.0,DE,11915.0,2573.0,212448.0,5383.0,1116.0,12744.0,4854.0,5827.0,17238.0
2022-02-06 00:00:00,198191.0,3513.0,18570.0,23006.0,42495.0,15627.0,15261.0,21935.0,1301.0,DE,11718.0,2199.0,208848.0,5003.0,1392.0,12725.0,5171.0,6052.0,17268.0
2022-02-06 01:00:00,195253.0,3474.0,17900.0,22224.0,41773.0,15433.0,15328.0,21366.0,1165.0,DE,11199.0,1977.0,206635.0,4585.0,1340.0,12605.0,4696.0,6233.0,17293.0
2022-02-06 02:00:00,193787.0,3471.0,17598.0,22149.0,41442.0,15507.0,15324.0,21063.0,1133.0,DE,10388.0,1882.0,202881.0,4587.0,1245.0,12563.0,4696.0,6449.0,17097.0
2022-02-06 03:00:00,193559.0,3565.0,17854.0,22834.0,41350.0,15661.0,15432.0,21113.0,1062.0,DE,9441.0,1722.0,202368.0,4533.0,1244.0,12288.0,4385.0,6554.0,17237.0
2022-02-06 04:00:00,194237.0,3662.0,18398.0,24091.0,41864.0,15966.0,16457.0,21607.0,997.0,DE,8703.0,1809.0,203981.0,4446.0,1277.0,12526.0,3743.0,6629.0,17219.0
2022-02-06 05:00:00,196639.0,3883.0,19452.0,25343.0,42936.0,16145.0,16851.0,22319.0,985.0,DE,8459.0,2079.0,204046.0,4372.0,1309.0,12269.0,4496.0,6673.0,17111.0
2022-02-06 06:00:00,205211.0,4093.0,20494.0,27103.0,44938.0,16928.0,17391.0,22782.0,1001.0,DE,8420.0,2192.0,206942.0,4665.0,1825.0,12436.0,6343.0,6869.0,17067.0
2022-02-06 07:00:00,217297.0,4290.0,21584.0,28835.0,47697.0,17826.0,17918.0,24630.0,1056.0,UK,11313.0,2600.0,218294.0,5054.0,2571.0,12622.0,8037.0,7177.0,17085.0
2022-02-06 08:00:00,230957.0,4424.0,22157.0,29453.0,50857.0,18498.0,18031.0,26143.0,1264.0,UK,14840.0,3158.0,223925.0,4919.0,3409.0,12841.0,8366.0,7561.0,17215.0
2022-02-06 09:00:00,240425.0,4436.0,22203.0,29581.0,52721.0,19191.0,18387.0,26526.0,1384.0,UK,16680.0,3459.0,225708.0,4664.0,4017.0,13647.0,9064.0,7703.0,17163.0
2022-02-06 10:00:00,251160.0,4484.0,21960.0,29565.0,53909.0,19429.0,18532.0,26459.0,1631.0,UK,17547.0,3938.0,221930.0,4536.0,4699.0,13659.0,9369.0,7523.0,16390.0
2022-02-06 11:00:00,248327.0,4443.0,21407.0,28009.0,54028.0,19638.0,18458.0,26795.0,1816.0,UK,16855.0,4056.0,220069.0,4461.0,4565.0,13319.0,9051.0,7351.0,15709.0
2022-02-06 12:00:00,242493.0,4394.0,20816.0,27674.0,52554.0,19361.0,18652.0,26721.0,1917.0,UK,16156.0,4092.0,210746.0,4462.0,4003.0,12996.0,8683.0,6961.0,16075.0
2022-02-06 13:00:00,240064.0,4408.0,20691.0,27694.0,51022.0,18928.0,19057.0,25565.0,1973.0,UK,15899.0,3944.0,205020.0,4141.0,3287.0,13071.0,7496.0,6404.0,16362.0
2022-02-06 14:00:00,239970.0,4518.0,21286.0,28242.0,50607.0,18993.0,19488.0,24752.0,1902.0,UK,15028.0,3824.0,204407.0,3888.0,2004.0,12949.0,7314.0,6465.0,16969.0
2022-02-06 15:00:00,240562.0,5023.0,22294.0,30572.0,53555.0,19829.0,20215.0,24731.0,1841.0,UK,12335.0,3686.0,205323.0,3650.0,1087.0,13027.0,7627.0,6920.0,16688.0
2022-02-06 16:00:00,253258.0,5029.0,23286.0,33702.0,58444.0,20031.0,20056.0,26294.0,1860.0,UK,10647.0,3281.0,210926.0,3554.0,1034.0,13017.0,10470.0,7057.0,16394.0
2022-02-06 17:00:00,255459.0,4684.0,23437.0,34604.0,57818.0,19993.0,19729.0,29349.0,2024.0,UK,12707.0,2565.0,209644.0,3533.0,996.0,13035.0,10210.0,6695.0,16375.0
2022-02-06 18:00:00,246963.0,4409.0,23157.0,33142.0,55919.0,19560.0,19377.0,30537.0,2282.0,UK,13379.0,2391.0,202972.0,3555.0,996.0,12783.0,7811.0,6375.0,16534.0
2022-02-06 19:00:00,236556.0,4190.0,22355.0,30844.0,53565.0,18620.0,18795.0,30562.0,2201.0,UK,13518.0,2169.0,192204.0,3578.0,1238.0,12722.0,7111.0,6294.0,16881.0
2022-02-06 20:00:00,228997.0,3946.0,21305.0,28408.0,51130.0,18148.0,18069.0,28784.0,2084.0,DK,12591.0,1397.0,180459.0,3875.0,1277.0,12613.0,7604.0,6135.0,16434.0
2022-02-06 21:00:00,225644.0,3808.0,20387.0,25544.0,48807.0,17109.0,17379.0,26479.0,1947.0,DK,11366.0,807.0,177887.0,4116.0,1210.0,12646.0,8356.0,5574.0,16854.0
2022-02-06 22:00:00,214470.0,3789.0,19258.0,23375.0,46159.0,16336.0,16974.0,24705.0,1806.0,DK,11359.0,508.0,181289.0,4432.0,1285.0,12446.0,8943.0,5197.0,16807.0
2022-02-06 23:00:00,208167.0,3815.0,18242.0,22030.0,44247.0,16141.0,17026.0,23109.0,1600.0,DK,11722.0,435.0,192402.0,4486.0,1400.0,12426.0,10365.0,4899.0,16844.0
2022-02-07 00:00:00,205873.0,3785.0,17678.0,21536.0,43001.0,16065.0,16788.0,22225.0,1419.0,DK,11830.0,399.0,197840.0,5012.0,1381.0,11591.0,10976.0,4477.0,16921.0
2022-02-07 01:00:00,206064.0,3787.0,17263.0,21414.0,42479.0,16077.0,16707.0,21797.0,1309.0,DK,12372.0,455.0,197937.0,5207.0,1398.0,11463.0,11178.0,4053.0,16862.0
2022-02-07 02:00:00,209505.0,3851.0,17246.0,22275.0,42431.0,16428.0,17026.0,21813.0,1307.0,DK,12805.0,661.0,201189.0,5404.0,1278.0,12047.0,11332.0,4024.0,16798.0
2022-02-07 03:00:00,219237.0,4084.0,18015.0,24837.0,43214.0,17558.0,18017.0,22708.0,1257.0,DK,12832.0,1202.0,199792.0,5813.0,1264.0,13527.0,9906.0,4348.0,16664.0
2022-02-07 04:00:00,236662.0,4654.0,20213.0,31108.0,45830.0,20580.0,19605.0,25995.0,1216.0,DK,11508.0,1780.0,196586.0,6060.0,1538.0,14583.0,9638.0,4448.0,16289.0
2022-02-07 05:00:00,268278.0,5310.0,23687.0,37396.0,50858.0,22653.0,21208.0,30687.0,1225.0,DK,12885.0,1924.0,202805.0,6323.0,1697.0,15283.0,12516.0,4716.0,14763.0
2022-02-07 06:00:00,288685.0,5305.0,25063.0,41899.0,57145.0,23967.0,21030.0,32703.0,1325.0,DK,14943.0,1903.0,206746.0,6152.0,1716.0,15531.0,15007.0,5415.0,11854.0
2022-02-07 07:00:00,295128.0,5460.0,25924.0,43413.0,59747.0,24305.0,20858.0,33240.0,1631.0,DK,16667.0,2107.0,199597.0,6622.0,1972.0,16129.0,16935.0,5716.0,10559.0
2022-02-07 08:00:00,298490.0,5477.0,25911.0,43560.0,57005.0,24387.0,20410.0,33101.0,2071.0,DK,19043.0,2118.0,205386.0,6970.0,2568.0,16147.0,17791.0,6162.0,10250.0
2022-02-07 09:00:00,298355.0,5473.0,25444.0,43706.0,53367.0,24818.0,19664.0,32776.0,2257.0,DK,21131.0,2744.0,222101.0,6759.0,3444.0,15953.0,18812.0,6744.0,10734.0
2022-02-07 10:00:00,301248.0,5392.0,25257.0,41591.0,51864.0,24852.0,19275.0,32512.0,2384.0,DK,21714.0,2996.0,223245.0,6368.0,3837.0,15874.0,17835.0,7193.0,10143.0
2022-02-07 11:00:00,299615.0,5371.0,24976.0,40696.0,49628.0,24765.0,19306.0,32205.0,2386.0,UK,21828.0,3428.0,225206.0,6060.0,4049.0,15990.0,16544.0,7146.0,9622.0
2022-02-07 12:00:00,292508.0,5274.0,24538.0,41245.0,49200.0,24290.0,19449.0,31508.0,2350.0,UK,22599.0,3506.0,222776.0,5940.0,3967.0,15927.0,15786.0,6736.0,10479.0
2022-02-07 13:00:00,284747.0,5212.0,24616.0,41438.0,49843.0,24178.0,19936.0,30671.0,2334.0,UK,23109.0,3260.0,214045.0,5731.0,3699.0,16014.0,14508.0,6555.0,10591.0
2022-02-07 14:00:00,278527.0,5287.0,24827.0,41982.0,52872.0,24213.0,20378.0,30291.0,2260.0,UK,22360.0,3222.0,195416.0,4925.0,2954.0,15925.0,13045.0,6490.0,10868.0
2022-02-07 15:00:00,278984.0,5644.0,25592.0,42836.0,58368.0,24903.0,20895.0,30359.0,2224.0,UK,18817.0,3298.0,182004.0,4741.0,1911.0,15870.0,12645.0,6549.0,10711.0
2022-02-07 16:00:00,293361.0,5570.0,26399.0,43997.0,63922.0,24707.0,20637.0,31305.0,2249.0,UK,14926.0,3443.0,177747.0,4708.0,1678.0,15451.0,14081.0,6891.0,11334.0
2022-02-07 17:00:00,297057.0,5214.0,26365.0,43367.0,63355.0,24518.0,20888.0,33759.0,2421.0,UK,15535.0,3610.0,173132.0,4343.0,1776.0,15165.0,13360.0,6550.0,12459.0
2022-02-07 18:00:00,288223.0,4847.0,25968.0,41050.0,61091.0,23788.0,20454.0,34772.0,2599.0,UK,15662.0,3490.0,164759.0,4260.0,1808.0,14716.0,11430.0,6261.0,13478.0
2022-02-07 19:00:00,271469.0,4580.0,25071.0,38021.0,57619.0,22343.0,19457.0,33725.0,2408.0,UK,15243.0,3529.0,158912.0,4314.0,1877.0,14677.0,9364.0,6057.0,13604.0
2022-02-07 20:00:00,259678.0,4252.0,23980.0,33986.0,54229.0,20932.0,18272.0,30768.0,2229.0,UK,13675.0,3509.0,157865.0,4559.0,1889.0,14175.0,9128.0,5860.0,14003.0
2022-02-07 21:00:00,248729.0,4106.0,23007.0,30708.0,50710.0,19596.0,17170.0,27637.0,2047.0,UK,14137.0,3362.0,158798.0,4889.0,1817.0,13841.0,9344.0,5721.0,14419.0
2022-02-07 22:00:00,234734.0,3930.0,21970.0,28320.0,47802.0,18696.0,16877.0,26492.0,1807.0,DK,14312.0,2536.0,159333.0,5089.0,1753.0,13856.0,10062.0,5437.0,14741.0
2022-02-07 23:00:00,226122.0,3850.0,20837.0,26668.0,45588.0,18092.0,16602.0,24850.0,1533.0,DK,13764.0,2576.0,165353.0,5075.0,1785.0,13816.0,9731.0,4937.0,15369.0
2022-02-08 00:00:00,220433.0,3769.0,19927.0,25728.0,43939.0,17865.0,16587.0,23957.0,1317.0,UK,13115.0,2594.0,168695.0,4910.0,1833.0,13975.0,9327.0,4711.0,15541.0
2022-02-08 01:00:00,219027.0,3748.0,19375.0,25587.0,43183.0,17761.0,16528.0,23635.0,1209.0,DK,11671.0,2516.0,174072.0,5292.0,1806.0,13965.0,9479.0,4730.0,15687.0
2022-02-08 02:00:00,221570.0,3811.0,19139.0,26176.0,42680.0,18250.0,16833.0,23521.0,1222.0,DK,11679.0,2275.0,177905.0,5239.0,1821.0,14013.0,8472.0,4656.0,15588.0
2022-02-08 03:00:00,228771.0,3993.0,19829.0,27995.0,43156.0,18813.0,17317.0,24279.0,1224.0,DK,11045.0,2121.0,180043.0,5363.0,1828.0,14412.0,8133.0,4558.0,15559.0
2022-02-08 04:00:00,244177.0,4650.0,21743.0,33682.0,45538.0,21214.0,18397.0,27086.0,1203.0,DK,8659.0,1893.0,177920.0,5590.0,1776.0,15312.0,8351.0,4393.0,15840.0
2022-02-08 05:00:00,272106.0,5246.0,24703.0,39881.0,50601.0,23148.0,19816.0,31377.0,1222.0,DK,8730.0,1598.0,180180.0,5667.0,1656.0,16137.0,11927.0,4739.0,15900.0
2022-02-08 06:00:00,289732.0,5442.0,25103.0,43781.0,57297.0,24263.0,20068.0,33132.0,1347.0,DK,10082.0,1303.0,185651.0,5604.0,2148.0,16334.0,15252.0,5382.0,15621.0
2022-02-08 07:00:00,297413.0,5404.0,24338.0,45240.0,60036.0,24593.0,19958.0,33473.0,1688.0,DK,12066.0,1166.0,190046.0,5672.0,3797.0,16312.0,18236.0,6023.0,15550.0
2022-02-08 08:00:00,300213.0,5388.0,23260.0,44588.0,59085.0,24290.0,20036.0,33208.0,2130.0,DK,14380.0,1188.0,197350.0,5733.0,5459.0,16379.0,19863.0,6604.0,15809.0
2022-02-08 09:00:00,303672.0,5255.0,22740.0,43592.0,57804.0,24673.0,19655.0,32733.0,2294.0,DK,16667.0,1494.0,207990.0,6006.0,6411.0,16438.0,20454.0,7120.0,15949.0
2022-02-08 10:00:00,307519.0,5147.0,22878.0,40861.0,56933.0,25095.0,19223.0,32319.0,2354.0,DK,16865.0,1954.0,213760.0,6034.0,6700.0,15993.0,20752.0,7688.0,16009.0
2022-02-08 11:00:00,305928.0,5195.0,22805.0,40331.0,55328.0,25134.0,18929.0,32075.0,2306.0,DK,17349.0,2304.0,212787.0,5364.0,6479.0,15699.0,20036.0,7479.0,15870.0
2022-02-08 12:00:00,298692.0,5159.0,22751.0,41527.0,55420.0,24936.0,19065.0,31566.0,2270.0,UK,18012.0,2180.0,208682.0,4945.0,5672.0,15661.0,19076.0,7187.0,15883.0
